code,name,listed_date
039218,智原元富12購05,2021/07/14
039219,景碩元富14購06,2021/07/14
03921P,長榮元大17售27,2022/01/18
039220,長興麥證12購01,2021/07/14
039221,台積電麥證12購01,2021/07/14
039224,滬深2X國票12購02,2021/07/14
039225,A50正2國票12購01,2021/07/14
039227,新纖國票12購01,2021/07/14
03922P,萬海元大17售06,2022/01/18
039230,微星國票12購01,2021/07/14
039231,鉅祥國票12購01,2021/07/14
039232,健和興國票12購01,2021/07/14
039233,聯陽國票12購01,2021/07/14
039234,聯詠國票12購02,2021/07/14
039235,聯詠國票13購01,2021/07/14
039236,天鈺國票12購01,2021/07/14
039237,盛群國票12購01,2021/07/14
039238,聚鼎國票12購01,2021/07/14
039239,致新國票12購01,2021/07/14
03923P,大立光元大17售25,2022/01/18
039241,潤泰新國票12購01,2021/07/14
039243,潤泰全富邦13購01,2021/07/14
039244,聯詠富邦13購02,2021/07/14
039246,中石化國泰13購02,2021/07/15
039247,聯電國泰13購02,2021/07/15
039248,億光國泰13購01,2021/07/15
039249,凌陽國泰13購01,2021/07/15
03924P,南電元大17售06,2022/01/18
039250,富邦金國泰13購01,2021/07/15
039251,致新國泰13購01,2021/07/15
039252,為升群益12購02,2021/07/15
039253,鴻海群益13購03,2021/07/15
039254,台積電群益12購07,2021/07/15
039255,金像電群益13購02,2021/07/15
039257,新唐群益14購02,2021/07/15
039258,長華群益13購01,2021/07/15
039259,台積電兆豐13購02,2021/07/15
03925P,臺股指元大18售01,2022/01/18
039260,億光兆豐14購01,2021/07/15
039261,凌陽兆豐13購01,2021/07/15
039264,新唐兆豐13購02,2021/07/15
039265,滬深2X凱基13購02,2021/07/15
039269,億光凱基12購01,2021/07/15
03926P,臺股指元大18售02,2022/01/18
039270,凌陽凱基13購01,2021/07/15
039275,同欣電凱基13購02,2021/07/15
03927P,臺股指元大18售03,2022/01/18
03928P,臺股指元大18售04,2022/01/18
039292,華夏元富14購01,2021/07/15
039298,亞光元富12購02,2021/07/15
03929P,臺股指元大18售05,2022/01/18
039302,康普元富12購04,2021/07/15
039303,康普元富12購05,2021/07/15
039305,台郡元富12購03,2021/07/15
039306,台郡元富12購04,2021/07/15
039309,中鋼麥證12購02,2021/07/15
03930P,聯發科元大18售12,2022/01/19
039310,聯電麥證13購02,2021/07/15
039313,友達麥證12購02,2021/07/15
039314,聯發科麥證12購03,2021/07/15
039316,岱宇元大12購02,2021/07/15
039317,榮成元大12購02,2021/07/15
03931P,晶豪科元大17售10,2022/01/19
039320,美亞元大13購01,2021/07/15
039324,菱生元大12購02,2021/07/15
039326,凌陽元大13購01,2021/07/15
039329,南亞科元大13購01,2021/07/15
03932P,萬海群益18售05,2022/01/19
039331,華新科元大13購01,2021/07/15
039333,健和興元大12購01,2021/07/15
039337,盛群元大12購01,2021/07/15
039338,矽格元大13購02,2021/07/15
03933P,帆宣群益18售03,2022/01/19
039341,華東元大13購01,2021/07/15
039343,臺股指元大13購25,2021/07/15
039344,大成鋼國票12購01,2021/07/15
039345,為升國票12購01,2021/07/15
039346,順德國票12購01,2021/07/15
039347,菱生國票13購01,2021/07/15
039348,凌陽國票12購01,2021/07/15
039349,興勤國票12購01,2021/07/15
03934P,光罩國票18售02,2022/01/19
039351,欣興國票12購04,2021/07/15
039352,晶技國票12購01,2021/07/15
039353,玉晶光國票12購01,2021/07/15
039354,玉晶光國票13購01,2021/07/15
039355,創意國票12購01,2021/07/15
039356,新唐國票12購02,2021/07/15
039357,瀚宇博國票12購01,2021/07/15
039358,力成國票12購01,2021/07/15
039359,同欣電國票12購03,2021/07/15
03935P,大立光國票18售04,2022/01/19
039360,華東國票12購01,2021/07/15
039363,台積電富邦15購01,2021/07/15
039364,微星富邦13購01,2021/07/15
03936P,大立光國票18售05,2022/01/19
039372,台玻國泰13購03,2021/07/16
039373,台玻國泰13購04,2021/07/16
039374,華邦電國泰13購01,2021/07/16
039375,華邦電國泰13購02,2021/07/16
039376,裕民國泰13購02,2021/07/16
039377,聯陽國泰13購02,2021/07/16
039378,聯詠國泰13購02,2021/07/16
039379,京鼎國泰13購01,2021/07/16
03937P,玉晶光國票18售03,2022/01/19
039380,群創國泰13購02,2021/07/16
039381,群創國泰13購03,2021/07/16
039382,新唐國泰13購02,2021/07/16
039383,新唐國泰13購03,2021/07/16
039384,愛普國泰13購01,2021/07/16
039385,同欣電兆豐14購01,2021/07/16
039387,SP黃豆群益15購01,2021/07/16
039388,美亞群益12購01,2021/07/16
039389,美亞群益13購01,2021/07/16
03938P,台積電凱基1B售01,2022/01/19
039390,華通群益13購01,2021/07/16
039392,裕民群益12購01,2021/07/16
039393,裕民群益12購02,2021/07/16
039394,裕民群益13購01,2021/07/16
039395,裕民群益14購01,2021/07/16
039396,裕民群益14購02,2021/07/16
039398,合勤控群益12購01,2021/07/16
03939P,大立光凱基19售12,2022/01/19
03940P,南電凱基17售05,2022/01/19
03941P,台灣50元富17售07,2022/01/19
039422,滬深2X元大12購02,2021/07/16
039423,S&P反1元大14購01,2021/07/16
039425,中砂元大12購01,2021/07/16
039426,永豐餘元大12購02,2021/07/16
03942P,A50正2元富1A售02,2022/01/19
039432,台積電元大13購02,2021/07/16
039433,華邦電元大15購01,2021/07/16
039435,國泰金元大14購01,2021/07/16
039436,正文元大14購01,2021/07/16
039437,新唐元大12購02,2021/07/16
039438,新唐元大13購02,2021/07/16
03943P,國泰金元富17售04,2022/01/19
039440,祥碩元大14購02,2021/07/16
039443,聚鼎元大14購01,2021/07/16
039446,華東元大15購01,2021/07/16
039447,明基材元大12購01,2021/07/16
039448,潤泰新元大13購01,2021/07/16
039449,道瓊銅凱基12購01,2021/07/16
03944P,台新金元富17售02,2022/01/19
039451,華通凱基12購01,2021/07/16
039452,華邦電凱基12購02,2021/07/16
039453,亞光凱基12購01,2021/07/16
039454,景碩凱基13購01,2021/07/16
039455,新唐凱基12購02,2021/07/16
039456,新唐凱基13購02,2021/07/16
039457,祥碩凱基12購01,2021/07/16
039458,聚鼎凱基13購01,2021/07/16
039459,台郡凱基12購01,2021/07/16
03945P,鴻海康和19售04,2022/01/19
039460,台表科凱基13購02,2021/07/16
039462,允強國票12購01,2021/07/16
039463,華通國票12購01,2021/07/16
039464,華邦電國票12購01,2021/07/16
039465,台光電國票12購01,2021/07/16
039466,美律國票12購01,2021/07/16
039467,嘉晶國票12購01,2021/07/16
039468,揚明光國票12購01,2021/07/16
039469,台勝科國票12購01,2021/07/16
03946P,長榮康和18售06,2022/01/19
039470,新唐國票12購03,2021/07/16
039471,乙盛國票12購01,2021/07/16
039472,精成科國票12購01,2021/07/16
039473,GIS國票12購01,2021/07/16
039476,訊芯富邦13購01,2021/07/16
039477,大成鋼國泰13購04,2021/07/19
039478,聯電國泰13購03,2021/07/19
039479,台達電國泰13購01,2021/07/19
03947P,長榮富邦18售05,2022/01/19
039480,旺宏國泰13購03,2021/07/19
039481,金像電國泰13購01,2021/07/19
039482,超豐國泰13購01,2021/07/19
039483,奇鋐國泰13購01,2021/07/19
039484,聚鼎國泰13購01,2021/07/19
039488,瑞昱兆豐13購01,2021/07/19
039489,新光金兆豐13購01,2021/07/19
03948P,國泰金中信17售01,2022/01/20
039492,臺股指統一13購01,2021/07/19
03949P,中磊中信17售02,2022/01/20
039507,盛餘群益13購01,2021/07/19
039508,上銀群益12購01,2021/07/19
039509,台達電群益12購02,2021/07/19
03950P,臺股指凱基19售24,2022/01/20
039510,台達電群益13購01,2021/07/19
039515,矽格群益12購02,2021/07/19
039516,台郡群益12購01,2021/07/19
039517,同欣電群益12購01,2021/07/19
039518,台表科群益12購01,2021/07/19
039519,愛普群益13購04,2021/07/19
03951P,臺股指凱基19售25,2022/01/20
039525,臺股指群益13購03,2021/07/19
039526,長興凱基12購01,2021/07/19
039528,中鋼凱基13購04,2021/07/19
039529,盛餘凱基12購01,2021/07/19
03952P,臺股指凱基19售26,2022/01/20
039530,台光電凱基14購01,2021/07/19
039532,南亞科凱基12購02,2021/07/19
039533,晶技凱基12購01,2021/07/19
039534,群創凱基13購04,2021/07/19
039535,健策凱基12購01,2021/07/19
039537,上証2X元大13購01,2021/07/19
039538,滬深2X元大13購03,2021/07/19
03953P,臺股指凱基19售27,2022/01/20
039542,鴻海元大12購07,2021/07/19
039544,台積電元大13購03,2021/07/19
039546,旺宏元大13購01,2021/07/19
039547,宏碁元大13購01,2021/07/19
039548,矽統元大13購01,2021/07/19
039549,正崴元大12購01,2021/07/19
03954P,台積電康和19售04,2022/01/20
039555,台勝科元大13購02,2021/07/19
039556,泰鼎元大12購01,2021/07/19
039558,天鈺元大12購01,2021/07/19
039559,天鈺元大14購01,2021/07/19
03955P,台積電台新17售04,2022/01/20
039561,精成科元大12購01,2021/07/19
039562,愛普元大12購02,2021/07/19
039563,滬深2X元富14購01,2021/07/19
039565,鴻海元富14購04,2021/07/19
039566,台積電元富14購07,2021/07/19
039567,台積電元富14購08,2021/07/19
039568,微星元富12購01,2021/07/19
03956P,台積電富邦19售06,2022/01/20
039572,矽格元富17購01,2021/07/19
039577,惠特康和12購01,2021/07/19
039578,台達化國票12購01,2021/07/19
039579,中興電國票12購01,2021/07/19
03957P,國巨群益17售07,2022/01/20
039580,盛餘國票12購01,2021/07/19
039581,金寶國票12購01,2021/07/19
039583,旺宏國票12購01,2021/07/19
039584,瑞軒國票12購01,2021/07/19
039587,亞光國票12購01,2021/07/19
039588,亞光國票12購02,2021/07/19
039589,景碩國票12購04,2021/07/19
03958P,台積電群益17售18,2022/01/20
039590,智易國票12購01,2021/07/19
039592,和碩國票12購01,2021/07/19
039594,南電國票12購02,2021/07/19
039595,致新國票12購02,2021/07/19
039596,南茂國票12購01,2021/07/19
039599,新光鋼國泰13購03,2021/07/20
03959P,臺股指群益17售28,2022/01/20
039600,王品國泰13購04,2021/07/20
039606,聯發科中信13購01,2021/07/20
039609,聯詠中信12購01,2021/07/20
03960P,臺股指群益17售29,2022/01/20
039610,景碩中信13購01,2021/07/20
039611,愛普中信13購01,2021/07/20
039613,台積電兆豐13購03,2021/07/20
039614,台光電兆豐13購01,2021/07/20
039615,聯發科兆豐13購02,2021/07/20
039616,瀚宇博兆豐13購01,2021/07/20
039617,臺股指統一13購02,2021/07/20
039618,長興元大12購02,2021/07/20
039619,為升元大13購01,2021/07/20
03961P,臺股指群益17售30,2022/01/20
039622,超豐元大12購01,2021/07/20
039624,嘉晶元大12購01,2021/07/20
03962P,臺股指群益17售31,2022/01/20
03963P,臺股指群益17售32,2022/01/20
039644,道瓊銅凱基13購01,2021/07/20
039647,榮成凱基14購01,2021/07/20
03964P,臺股指群益17售33,2022/01/20
039653,嘉晶凱基12購01,2021/07/20
039654,智易凱基12購01,2021/07/20
039658,南電凱基13購01,2021/07/20
03965P,臺股指群益17售34,2022/01/20
039662,美時元富14購01,2021/07/20
039664,鴻海元富14購05,2021/07/20
039665,國巨元富14購05,2021/07/20
039666,台積電元富14購09,2021/07/20
039668,京元電元富17購01,2021/07/20
039669,玉晶光元富14購04,2021/07/20
03966P,臺股指群益17售35,2022/01/20
039670,天鈺元富14購01,2021/07/20
039673,致新元富14購01,2021/07/20
039675,台積電康和12購01,2021/07/20
039676,台積電康和17購01,2021/07/20
03967P,臺股指群益17售36,2022/01/20
039681,台積電麥證14購01,2021/07/20
039685,台表科麥證12購01,2021/07/20
039688,新光鋼群益12購01,2021/07/20
039689,台積電群益13購03,2021/07/20
03968P,國巨元大17售17,2022/01/20
039692,正崴群益12購01,2021/07/20
039696,景碩群益12購04,2021/07/20
039698,盛群群益13購01,2021/07/20
03969P,華邦電元大17售05,2022/01/20
039701,喬山國票12購01,2021/07/20
039702,新光鋼國票12購01,2021/07/20
039705,台達電國票12購01,2021/07/20
039706,台達電國票12購02,2021/07/20
039709,國巨國票12購03,2021/07/20
03970P,台積電中信1B售08,2022/01/21
039710,國巨國票12購04,2021/07/20
039712,漢唐國票12購01,2021/07/20
039715,友達國票12購02,2021/07/20
039716,友達國票12購03,2021/07/20
039717,大毅國票12購01,2021/07/20
03971P,台積電國泰19售10,2022/01/21
039720,晶技國票12購02,2021/07/20
039721,益登國票12購01,2021/07/20
039722,健策國票12購01,2021/07/20
039723,正文國票12購01,2021/07/20
039724,康控國票12購01,2021/07/20
039725,台郡國票13購01,2021/07/20
039726,同欣電國票12購04,2021/07/20
039727,康舒國票12購01,2021/07/20
039728,長榮航富邦13購02,2021/07/20
039729,欣興富邦13購02,2021/07/20
03972P,臺股指永豐17售01,2022/01/21
039730,智易富邦13購01,2021/07/20
039731,中鋼國泰13購03,2021/07/21
039732,大成鋼國泰13購05,2021/07/21
039733,大成鋼國泰13購06,2021/07/21
039734,聯發科國泰15購01,2021/07/21
039735,裕民國泰13購03,2021/07/21
039736,裕民國泰13購04,2021/07/21
039737,長榮航國泰13購03,2021/07/21
039738,晶技國泰13購01,2021/07/21
039739,晶技國泰14購01,2021/07/21
03973P,金像電凱基17售05,2022/01/21
039740,群創國泰13購04,2021/07/21
039741,同欣電國泰13購02,2021/07/21
039743,中磊兆豐13購01,2021/07/21
039744,矽創兆豐13購01,2021/07/21
039747,元石油群益15購01,2021/07/21
039748,新光鋼群益13購01,2021/07/21
03974P,群創凱基17售07,2022/01/21
039750,鴻海群益13購04,2021/07/21
039751,鴻海群益14購02,2021/07/21
039752,台積電群益13購04,2021/07/21
039754,台光電群益13購01,2021/07/21
039756,新光金群益12購01,2021/07/21
039757,聯詠群益12購02,2021/07/21
039759,愛普群益12購04,2021/07/21
03975P,臺股指凱基17售29,2022/01/21
039760,愛普群益13購05,2021/07/21
03976P,臺股指凱基17售30,2022/01/21
039775,台塑凱基12購01,2021/07/21
039779,大成鋼凱基14購06,2021/07/21
03977P,臺股指凱基17售31,2022/01/21
039782,聯發科凱基14購04,2021/07/21
039789,華邦電統一13購02,2021/07/21
03978P,臺股指凱基17售32,2022/01/21
039791,景碩統一13購01,2021/07/21
039792,景碩統一13購02,2021/07/21
039793,天鈺統一13購01,2021/07/21
039795,同欣電統一13購01,2021/07/21
039796,愛普統一12購02,2021/07/21
039797,中興電元大12購02,2021/07/21
039799,美時元大13購01,2021/07/21
03979P,電子類凱基1A售01,2022/01/21
039801,華通元大13購02,2021/07/21
039802,鴻海元大12購08,2021/07/21
039803,鴻海元大13購04,2021/07/21
039804,鴻海元大14購02,2021/07/21
039805,廣宇元大12購03,2021/07/21
039806,凌陽元大13購02,2021/07/21
039807,興勤元大12購02,2021/07/21
039808,中信金元大14購01,2021/07/21
03980P,長榮元富17售12,2022/01/21
039811,景碩元大14購02,2021/07/21
039813,祥碩元大12購02,2021/07/21
039814,盛群元大12購02,2021/07/21
039817,同欣電元大13購02,2021/07/21
039819,瑞祺元大12購01,2021/07/21
03981P,東森元富17售01,2022/01/21
039820,矽創元大13購01,2021/07/21
039821,南茂元大14購01,2021/07/21
039824,A50正2元富17購01,2021/07/21
039829,愛普元富14購01,2021/07/21
03982P,國巨富邦19售03,2022/01/21
039830,開發金康和12購01,2021/07/21
039831,晶技康和12購01,2021/07/21
039833,大成鋼麥證12購01,2021/07/21
039837,華夏國票12購01,2021/07/21
039838,遠東新國票12購01,2021/07/21
039839,力鵬國票12購01,2021/07/21
03983P,台灣50群益17售08,2022/01/21
039840,勝一國票12購01,2021/07/21
039841,上銀國票12購01,2021/07/21
039842,裕隆國票12購01,2021/07/21
039845,台積電國票12購03,2021/07/21
039846,台積電國票13購01,2021/07/21
039847,敬鵬國票12購01,2021/07/21
03984P,台灣50群益17售09,2022/01/21
039850,長榮航國票12購02,2021/07/21
039853,富邦金國票12購02,2021/07/21
039854,富邦金國票12購03,2021/07/21
039857,新光金國票12購01,2021/07/21
039859,日電貿國票12購01,2021/07/21
03985P,T50正2群益17售04,2022/01/21
039860,新日興國票12購01,2021/07/21
039862,盛群國票12購02,2021/07/21
039863,矽格國票12購02,2021/07/21
039864,瑞祺國票12購01,2021/07/21
039865,矽創國票12購01,2021/07/21
039866,中鋼富邦13購04,2021/07/21
039867,台積電富邦14購05,2021/07/21
039868,晶技富邦13購01,2021/07/21
039869,台玻兆豐13購01,2021/07/22
03986P,聯發科群益18售08,2022/01/21
039870,台積電兆豐13購04,2021/07/22
039872,華通國泰13購01,2021/07/22
039873,華碩國泰13購02,2021/07/22
039874,台光電國泰13購01,2021/07/22
039876,富邦金國泰13購02,2021/07/22
039877,富邦金國泰13購03,2021/07/22
039878,開發金國泰13購01,2021/07/22
039879,健策國泰13購02,2021/07/22
03987P,景碩群益17售03,2022/01/21
039880,台玻群益12購03,2021/07/22
039881,大成鋼群益12購07,2021/07/22
039884,台積電群益13購05,2021/07/22
039885,台積電群益15購02,2021/07/22
039888,愛普群益12購05,2021/07/22
039889,晶心科群益13購01,2021/07/22
03988P,金融類群益17售02,2022/01/21
03989P,聯電元大17售13,2022/01/21
03990P,聯電元大17售14,2022/01/21
039911,滬深2X中信13購01,2021/07/22
039912,臺指2X中信13購01,2021/07/22
039913,遠東新中信12購01,2021/07/22
039915,億光中信12購01,2021/07/22
03991P,華邦電元大17售07,2022/01/21
039923,潤泰新中信12購01,2021/07/22
039926,台玻凱基13購02,2021/07/22
03992P,大立光元大17售32,2022/01/21
039932,台積電凱基12購05,2021/07/22
039934,億光凱基12購02,2021/07/22
039936,大立光凱基13購04,2021/07/22
039937,嘉晶凱基13購01,2021/07/22
03993P,南電元大17售10,2022/01/21
039942,晶心科凱基12購01,2021/07/22
039946,仁寶元富14購01,2021/07/22
039947,台積電元富14購10,2021/07/22
039948,台積電元富14購11,2021/07/22
039949,智易元富14購01,2021/07/22
03994P,臺股指元大17售01,2022/01/21
039951,矽格元富14購01,2021/07/22
039952,GIS元富14購01,2021/07/22
039953,道瓊銅元大13購01,2021/07/22
039957,允強元大12購03,2021/07/22
03995P,臺股指元大17售02,2022/01/21
039960,順德元大13購01,2021/07/22
039962,億光元大13購01,2021/07/22
